state,state_heuristic,first_mover_opt_move,second_mover_opt_move
"(0, 1, -1, -1, 1, 0, 1, -1, 1)",2.581174791713197e-09,[5],[0]
"(0, 1, -1, -1, 1, 0, 1, -1, 0)",5.162349583426394e-09,"[0, 8]",[5]
"(0, 1, -1, -1, 1, 0, 1, 1, -1)",2.0907515812876897e-07,,
"(0, 1, -1, -1, 1, 0, 1, 0, -1)",1.884257597950634e-07,[7],[0]
"(0, 1, -1, -1, 1, 0, 1, 0, 0)",6.014137264691749e-07,[0],[7]
"(0, 1, -1, -1, 1, 0, 0, 1, 0)",1.6935087808430286e-05,,
"(0, 1, -1, -1, 1, -1, 0, 1, 1)",2.0907515812876897e-07,,
"(0, 1, -1, -1, 1, -1, 0, 0, 1)",4.233126658409643e-07,"[0, 7]",[6]
"(0, 1, -1, -1, 1, 0, -1, 1, 1)",2.0907515812876897e-07,,
"(0, 1, -1, -1, 1, 0, -1, 0, 1)",3.9750091792383236e-07,"[0, 7]",[5]
"(0, 1, -1, -1, 1, 0, 0, -1, 1)",2.142375077121954e-07,[0],"[5, 6]"
"(0, 1, -1, -1, 1, 0, 0, 0, 1)",1.2234768512720556e-06,[5],[0]
"(0, 1, -1, -1, 1, 0, 0, 0, 0)",2.0584868963912746e-05,[7],"[5, 6]"
"(0, 1, -1, 0, 1, -1, 1, -1, 1)",2.581174791713197e-09,[3],[0]
"(0, 1, -1, 0, 1, -1, 1, -1, 0)",-4.129879666741115e-08,[8],[3]
"(0, 1, -1, 0, 1, -1, 1, 0, -1)",-1.8816764231589208e-06,,
"(0, 1, -1, 0, 1, -1, 1, 0, 0)",-1.5409613506527788e-06,[3],[8]
"(0, 1, -1, 0, 1, -1, 0, 1, 0)",1.6935087808430286e-05,,
"(0, 1, -1, 0, 1, -1, -1, 1, 1)",2.0907515812876897e-07,,
"(0, 1, -1, 0, 1, -1, -1, 0, 1)",4.233126658409643e-07,"[0, 7]",[3]
"(0, 1, -1, 0, 1, -1, 0, -1, 1)",2.142375077121954e-07,[0],"[3, 6]"
"(0, 1, -1, 0, 1, -1, 0, 0, 1)",1.2751003471063193e-06,"[3, 6]",[0]
"(0, 1, -1, 0, 1, -1, 0, 0, 0)",1.420936722838115e-05,[7],"[3, 6]"
"(0, 1, -1, 0, 1, 1, -1, -1, 1)",5.162349583426394e-09,"[0, 3]","[0, 3]"
"(0, 1, -1, 0, 1, 1, -1, -1, 0)",1.935881093784898e-07,[3],[0]
"(0, 1, -1, 0, 1, 1, -1, 1, -1)",2.0907515812876897e-07,,
"(0, 1, -1, 0, 1, 1, -1, 0, -1)",3.9750091792383236e-07,"[3, 7]",[0]
"(0, 1, -1, 0, 1, 1, -1, 0, 0)",1.1821780546046444e-06,"[0, 8]","[3, 7]"
"(0, 1, -1, 0, 1, 0, -1, 1, 0)",1.6935087808430286e-05,,
"(0, 1, -1, 0, 1, 0, -1, -1, 1)",2.1939985729562175e-07,[0],"[3, 5]"
"(0, 1, -1, 0, 1, 0, -1, 0, 1)",1.2338015504389082e-06,[5],[0]
"(0, 1, -1, 0, 1, 0, -1, 0, 0)",2.166380002684886e-05,[7],[0]
"(0, 1, -1, 0, 1, 1, 1, -1, -1)",2.581174791713197e-09,[0],[3]
"(0, 1, -1, 0, 1, 1, 0, -1, -1)",1.884257597950634e-07,[3],[0]
"(0, 1, -1, 0, 1, 1, 0, -1, 0)",6.014137264691749e-07,[0],[3]
"(0, 1, -1, 0, 1, 0, 1, -1, -1)",-4.129879666741115e-08,[5],[0]
"(0, 1, -1, 0, 1, 0, 1, -1, 0)",-7.227289416796952e-08,"[0, 3]","[5, 8]"
"(0, 1, -1, 0, 1, 0, 0, -1, 1)",6.530372223034389e-07,[6],[0]
"(0, 1, -1, 0, 1, 0, 0, -1, 0)",2.1475374267053805e-06,[8],[6]
"(0, 1, -1, 0, 1, 1, 0, 0, -1)",1.2234768512720553e-06,[0],[7]
"(0, 1, -1, 0, 1, 0, 1, 0, -1)",-1.5409613506527788e-06,[0],[5]
"(0, 1, -1, 0, 1, 0, 0, 1, -1)",1.6935087808430286e-05,,
"(0, 1, -1, 0, 1, 0, 0, 0, -1)",1.4002873245044094e-05,[7],[0]
"(0, 1, -1, 0, 1, 0, 0, 0, 0)",9.319331585480498e-05,[6],[7]
"(0, 1, -1, -1, -1, 1, 1, 1, -1)",0.0,[0],[0]
"(0, 1, -1, -1, -1, 1, 1, 1, 0)",2.581174791713197e-09,[0],[8]
"(0, 1, -1, -1, -1, 1, 1, -1, 1)",0.0,[0],[0]
"(0, 1, -1, -1, -1, 1, 1, 0, 1)",2.581174791713197e-09,[0],[7]
"(0, 1, -1, -1, -1, 1, 1, 0, 0)",5.162349583426394e-09,"[7, 8]",[0]
"(0, 1, -1, -1, 0, 1, 1, -1, 1)",0.0,"[0, 4]","[0, 4]"
"(0, 1, -1, -1, 0, 1, 1, -1, 0)",0.0,"[0, 4, 8]","[0, 4, 8]"
"(0, 1, -1, -1, 0, 1, 1, 1, -1)",2.581174791713197e-09,[0],[4]
"(0, 1, -1, -1, 0, 1, 1, 0, -1)",5.162349583426394e-09,"[4, 7]",[0]
"(0, 1, -1, -1, 0, 1, 1, 0, 0)",2.0649398333705576e-08,[0],[7]
"(0, 1, -1, -1, -1, 1, -1, 1, 1)",-2.3230573125418773e-08,,
"(0, 1, -1, -1, -1, 1, 0, 1, 1)",-2.0649398333705576e-08,[0],[6]
"(0, 1, -1, -1, -1, 1, 0, 1, 0)",-4.129879666741115e-08,[6],[0]
"(0, 1, -1, -1, 0, 1, -1, 1, 1)",-4.6461146250837546e-08,"[0, 4]","[0, 4]"
"(0, 1, -1, -1, 0, 1, -1, 1, 0)",1.4196461354422586e-07,[4],[8]
"(0, 1, -1, -1, 0, 1, 0, 1, -1)",2.142375077121954e-07,[4],"[0, 6]"
"(0, 1, -1, -1, 0, 1, 0, 1, 0)",5.084914339674999e-07,[8],[4]
"(0, 1, -1, -1, -1, 1, 0, 0, 1)",-4.129879666741115e-08,[6],[0]
"(0, 1, -1, -1, 0, 1, -1, 0, 1)",-8.77599429182487e-08,"[0, 4]",[7]
"(0, 1, -1, -1, 0, 1, 0, -1, 1)",5.162349583426394e-09,"[0, 4]",[6]
"(0, 1, -1, -1, 0, 1, 0, 0, 1)",-1.651951866696446e-07,[7],[6]
"(0, 1, -1, -1, 0, 1, 0, 0, 0)",8.930864779327662e-07,[4],[8]
"(0, 1, -1, 0, -1, 1, 1, -1, 1)",0.0,"[0, 3]","[0, 3]"
"(0, 1, -1, 0, -1, 1, 1, -1, 0)",5.162349583426394e-09,"[0, 3]",[8]
"(0, 1, -1, 0, -1, 1, 1, 1, -1)",-2.3230573125418773e-08,[3],[0]
"(0, 1, -1, 0, -1, 1, 1, 0, -1)",-4.129879666741115e-08,[0],[7]
"(0, 1, -1, 0, -1, 1, 1, 0, 0)",-7.227289416796952e-08,"[3, 7]","[0, 8]"
"(0, 1, -1, 0, -1, 1, -1, 1, 0)",-1.8816764231589208e-06,,
"(0, 1, -1, 0, -1, 1, 0, 1, -1)",-9.292229250167509e-08,"[0, 6]",[3]
"(0, 1, -1, 0, -1, 1, 0, 1, 0)",-2.1036574552462556e-06,[3],[6]
"(0, 1, -1, 0, -1, 1, -1, 0, 1)",-1.8816764231589208e-06,,
"(0, 1, -1, 0, -1, 1, 0, -1, 1)",-4.6461146250837546e-08,[6],"[0, 3]"
"(0, 1, -1, 0, -1, 1, 0, 0, 1)",-2.010735162744581e-06,"[0, 3]",[6]
"(0, 1, -1, 0, -1, 1, 0, 0, 0)",-8.301058130149642e-06,[6],"[3, 7]"
"(0, 1, -1, 0, 0, 1, -1, 1, -1)",1.6777636146135782e-07,[4],"[0, 3]"
"(0, 1, -1, 0, 0, 1, -1, 1, 0)",-1.429970834609111e-06,[8],[4]
"(0, 1, -1, 0, 0, 1, -1, -1, 1)",-3.613644708398476e-08,[4],"[0, 3]"
"(0, 1, -1, 0, 0, 1, -1, 0, 1)",-2.0933327560794027e-06,[7],[4]
"(0, 1, -1, 0, 0, 1, -1, 0, 0)",-5.864429126772384e-06,[4],"[0, 8]"
"(0, 1, -1, 0, 0, 1, 1, -1, -1)",1.0324699166852788e-08,[3],"[0, 4]"
"(0, 1, -1, 0, 0, 1, 1, -1, 0)",2.0649398333705576e-08,[8],[3]
"(0, 1, -1, 0, 0, 1, 0, -1, 1)",-7.227289416796952e-08,"[0, 3]",[4]
"(0, 1, -1, 0, 0, 1, 0, -1, 0)",8.930864779327663e-07,[4],[0]
"(0, 1, -1, 0, 0, 1, 1, 0, -1)",-6.194819500111673e-08,[7],[4]
"(0, 1, -1, 0, 0, 1, 0, 1, -1)",4.568679381332359e-07,[3],[4]
"(0, 1, -1, 0, 0, 1, 0, 0, -1)",1.8687705492003546e-06,[4],[0]
"(0, 1, -1, 0, 0, 1, 0, 0, 0)",-8.641773202655784e-06,"[0, 8]",[4]
"(0, 1, -1, -1, -1, 0, 1, 1, 1)",2.0907515812876897e-07,,
"(0, 1, -1, -1, -1, 0, 1, 1, 0)",1.884257597950634e-07,[8],[0]
"(0, 1, -1, -1, 0, -1, 1, 1, 1)",2.0907515812876897e-07,,
"(0, 1, -1, -1, 0, -1, 1, 1, 0)",3.716891700067004e-07,"[4, 8]",[0]
"(0, 1, -1, -1, 0, 0, 1, 1, -1)",1.884257597950634e-07,[4],[0]
"(0, 1, -1, -1, 0, 0, 1, 1, 0)",1.1718533554377916e-06,[0],"[4, 8]"
"(0, 1, -1, -1, -1, 0, 1, 0, 1)",1.884257597950634e-07,[7],[0]
"(0, 1, -1, -1, 0, -1, 1, 0, 1)",1.935881093784898e-07,[7],[0]
"(0, 1, -1, -1, 0, 0, 1, -1, 1)",5.162349583426394e-09,"[0, 4]",[5]
"(0, 1, -1, -1, 0, 0, 1, 0, 1)",6.014137264691749e-07,[0],[7]
"(0, 1, -1, -1, 0, 0, 1, 0, 0)",2.2198103208733495e-06,[7],[0]
"(0, 1, -1, 0, -1, -1, 1, 1, 1)",2.0907515812876897e-07,,
"(0, 1, -1, 0, -1, -1, 1, 1, 0)",1.4196461354422586e-07,[8],[0]
"(0, 1, -1, 0, -1, 0, 1, 1, -1)",-9.292229250167509e-08,"[0, 5]",[3]
"(0, 1, -1, 0, -1, 0, 1, 1, 0)",4.05244442298972e-07,[3],[8]
"(0, 1, -1, 0, -1, -1, 1, 0, 1)",1.935881093784898e-07,[7],[0]
"(0, 1, -1, 0, -1, 0, 1, -1, 1)",5.162349583426394e-09,"[0, 3]",[5]
"(0, 1, -1, 0, -1, 0, 1, 0, 1)",6.014137264691749e-07,[0],[7]
"(0, 1, -1, 0, -1, 0, 1, 0, 0)",1.9410434433683245e-06,[8],[5]
"(0, 1, -1, 0, 0, -1, 1, 1, -1)",-1.8816764231589208e-06,,
"(0, 1, -1, 0, 0, -1, 1, 1, 0)",-9.705217216841623e-07,[0],[8]
"(0, 1, -1, 0, 0, -1, 1, -1, 1)",1.0324699166852788e-08,[0],"[3, 4]"
"(0, 1, -1, 0, 0, -1, 1, 0, 1)",6.117384256360278e-07,[0],[7]
"(0, 1, -1, 0, 0, -1, 1, 0, 0)",-5.074589640508146e-06,[8],[0]
"(0, 1, -1, 0, 0, 0, 1, -1, 1)",2.0649398333705576e-08,[5],[0]
"(0, 1, -1, 0, 0, 0, 1, -1, 0)",1.1718533554377918e-06,"[0, 3]",[4]
"(0, 1, -1, 0, 0, 0, 1, 1, -1)",-1.6442083423213065e-06,[3],[5]
"(0, 1, -1, 0, 0, 0, 1, 0, -1)",-6.432287580949287e-06,[5],[7]
"(0, 1, -1, 0, 0, 0, 1, 0, 0)",-4.026632675072588e-06,[3],[8]
"(0, 1, -1, -1, -1, 0, 0, 1, 1)",1.4196461354422586e-07,[6],[0]
"(0, 1, -1, -1, 0, -1, 0, 1, 1)",3.9750091792383236e-07,"[4, 6]",[0]
"(0, 1, -1, -1, 0, 0, -1, 1, 1)",1.4196461354422586e-07,[4],[5]
"(0, 1, -1, -1, 0, 0, 0, 1, 1)",1.0789310629361164e-06,"[0, 5]","[4, 6]"
"(0, 1, -1, -1, 0, 0, 0, 1, 0)",2.0099608103070667e-05,[4],[0]
"(0, 1, -1, 0, -1, -1, 0, 1, 1)",1.4196461354422586e-07,[6],[0]
"(0, 1, -1, 0, -1, 0, -1, 1, 1)",-1.8816764231589208e-06,,
"(0, 1, -1, 0, -1, 0, 0, 1, 1)",-1.4299708346091113e-06,[0],[6]
"(0, 1, -1, 0, -1, 0, 0, 1, 0)",-7.5318680422191085e-06,[6],[0]
"(0, 1, -1, 0, 0, -1, -1, 1, 1)",1.6777636146135782e-07,[4],"[0, 3]"
"(0, 1, -1, 0, 0, -1, 0, 1, 1)",1.1305545587703804e-06,[0],[4]
"(0, 1, -1, 0, 0, -1, 0, 1, 0)",1.3724106367539067e-05,[4],[0]
"(0, 1, -1, 0, 0, 0, -1, 1, 1)",-1.429970834609111e-06,[5],[4]
"(0, 1, -1, 0, 0, 0, -1, 1, 0)",1.121520446999384e-05,[4],"[0, 3]"
"(0, 1, -1, 0, 0, 0, 0, 1, -1)",1.2366408427097928e-05,[4],[3]
"(0, 1, -1, 0, 0, 0, 0, 1, 0)",6.990079453438508e-05,[3],[4]
"(0, 1, -1, -1, 0, 0, 0, 0, 1)",3.1954943921409384e-06,[4],[5]
"(0, 1, -1, 0, -1, 0, 0, 0, 1)",-6.9433601897085005e-06,[6],[0]
"(0, 1, -1, 0, 0, -1, 0, 0, 1)",3.432962472978552e-06,[4],[3]
"(0, 1, -1, 0, 0, 0, -1, 0, 1)",-5.657935143435328e-06,[4],[5]
"(0, 1, -1, 0, 0, 0, 0, -1, 1)",1.0995804612698221e-06,[4],[5]
"(0, 1, -1, 0, 0, 0, 0, 0, 1)",-2.725720580049136e-06,[5],[4]
"(0, 1, -1, 0, 0, 0, 0, 0, 0)",0.00010467696250313699,[4],[0]
"(0, 1, 1, -1, -1, 1, -1, 1, -1)",2.581174791713197e-09,[0],[0]
"(0, 1, 1, -1, -1, 1, -1, 1, 0)",-2.0649398333705576e-08,[8],[0]
"(0, 1, 1, -1, -1, 1, -1, 0, 1)",2.0907515812876897e-07,,
"(0, 1, 1, -1, -1, 1, -1, 0, 0)",3.9750091792383236e-07,"[0, 8]",[7]
"(0, 1, 1, -1, -1, 1, 1, -1, -1)",2.581174791713197e-09,[0],[0]
"(0, 1, 1, -1, -1, 1, 1, -1, 0)",5.162349583426394e-09,"[0, 8]","[0, 8]"
"(0, 1, 1, -1, -1, 1, 0, -1, 1)",2.0907515812876897e-07,,
"(0, 1, 1, -1, -1, 1, 0, -1, 0)",4.233126658409643e-07,"[0, 8]",[6]
"(0, 1, 1, -1, -1, 1, 1, 0, -1)",-2.0649398333705576e-08,[7],[0]
"(0, 1, 1, -1, -1, 1, 0, 1, -1)",-2.0649398333705576e-08,[6],[0]
"(0, 1, 1, -1, -1, 1, 0, 0, -1)",1.6777636146135782e-07,[0],"[6, 7]"
"(0, 1, 1, -1, -1, 1, 0, 0, 0)",1.1305545587703804e-06,[7],[0]
"(0, 1, 1, -1, -1, -1, 1, 0, 0)",-1.8816764231589208e-06,,
"(0, 1, 1, -1, -1, -1, 1, -1, 1)",-2.3230573125418773e-08,,
"(0, 1, 1, -1, -1, 0, 1, -1, 1)",-2.0649398333705576e-08,[0],[5]
"(0, 1, 1, -1, -1, 0, 1, -1, 0)",1.935881093784898e-07,[0],[8]
"(0, 1, 1, -1, -1, -1, 1, 1, -1)",-2.3230573125418773e-08,,
"(0, 1, 1, -1, -1, 0, 1, 1, -1)",-4.6461146250837546e-08,"[0, 5]","[0, 5]"
"(0, 1, 1, -1, -1, 0, 1, 0, -1)",1.4196461354422586e-07,[0],[7]
"(0, 1, 1, -1, -1, 0, 1, 0, 0)",-1.633883643154454e-06,[7],[5]
"(0, 1, 1, -1, -1, -1, 0, 1, 0)",-1.8816764231589208e-06,,
"(0, 1, 1, -1, -1, -1, -1, 1, 1)",-2.3230573125418773e-08,,
"(0, 1, 1, -1, -1, 0, -1, 1, 1)",-4.6461146250837546e-08,"[0, 5]","[0, 5]"
"(0, 1, 1, -1, -1, 0, -1, 1, 0)",1.4196461354422586e-07,[0],[8]
"(0, 1, 1, -1, -1, 0, 0, 1, -1)",1.4196461354422586e-07,[0],[6]
"(0, 1, 1, -1, -1, 0, 0, 1, 0)",-1.7371306348229817e-06,"[6, 8]",[5]
"(0, 1, 1, -1, -1, -1, 0, 0, 1)",-1.8816764231589208e-06,,
"(0, 1, 1, -1, -1, 0, -1, 0, 1)",3.7168917000670037e-07,"[0, 5]",[7]
"(0, 1, 1, -1, -1, 0, 0, -1, 1)",3.9750091792383236e-07,"[0, 5]",[6]
"(0, 1, 1, -1, -1, 0, 0, 0, 1)",-9.705217216841623e-07,[7],[5]
"(0, 1, 1, -1, -1, 0, 0, 0, 0)",1.3724106367539067e-05,[0],[7]
"(0, 1, 1, -1, 1, -1, -1, 1, 0)",2.0907515812876897e-07,,
"(1, 1, 1, -1, 1, -1, -1, -1, 1)",2.581174791713197e-09,,
"(0, 1, 1, -1, 1, -1, -1, -1, 1)",2.581174791713197e-09,[0],[0]
"(0, 1, 1, -1, 1, -1, -1, 0, 1)",-2.0649398333705576e-08,[7],[0]
"(0, 1, 1, -1, 1, -1, -1, 0, 0)",3.9750091792383236e-07,"[0, 7]",[8]
"(0, 1, 1, -1, 1, -1, 1, -1, 0)",2.0907515812876897e-07,,
"(0, 1, 1, -1, 1, -1, 0, -1, 1)",5.162349583426394e-09,"[0, 6]","[0, 6]"
"(0, 1, 1, -1, 1, -1, 0, -1, 0)",4.2331266584096436e-07,"[0, 6]",[8]
"(0, 1, 1, -1, 1, -1, 1, 0, -1)",2.0907515812876897e-07,,
"(0, 1, 1, -1, 1, -1, 0, 1, -1)",2.0907515812876897e-07,,
"(0, 1, 1, -1, 1, -1, 0, 0, -1)",6.272254743863069e-07,"[0, 6, 7]","[0, 6, 7]"
"(0, 1, 1, -1, 1, -1, 0, 0, 0)",1.845539976074936e-06,[8],"[0, 6]"
"(0, 1, 1, -1, 0, -1, 1, -1, 1)",-2.0649398333705576e-08,[0],[4]
"(0, 1, 1, -1, 0, -1, 1, -1, 0)",3.9750091792383236e-07,"[0, 4]",[8]
"(0, 1, 1, -1, 0, -1, 1, 1, -1)",-2.0649398333705576e-08,[0],[4]
"(0, 1, 1, -1, 0, -1, 1, 0, -1)",3.9750091792383236e-07,"[0, 4]",[7]
"(0, 1, 1, -1, 0, -1, 1, 0, 0)",-9.188982258498981e-07,"[7, 8]",[4]
"(0, 1, 1, -1, 0, -1, -1, 1, 1)",-4.6461146250837546e-08,"[0, 4]","[0, 4]"
"(0, 1, 1, -1, 0, -1, -1, 1, 0)",3.7168917000670037e-07,"[0, 4]",[8]
"(0, 1, 1, -1, 0, -1, 0, 1, -1)",3.9750091792383236e-07,"[0, 4]",[6]
"(0, 1, 1, -1, 0, -1, 0, 1, 0)",-9.705217216841623e-07,[8],[4]
"(0, 1, 1, -1, 0, -1, -1, 0, 1)",1.4196461354422586e-07,[0],[7]
"(0, 1, 1, -1, 0, -1, 0, -1, 1)",1.935881093784898e-07,[0],[6]
"(0, 1, 1, -1, 0, -1, 0, 0, 1)",-1.633883643154454e-06,[7],[4]
"(0, 1, 1, -1, 0, -1, 0, 0, 0)",1.5257324193816708e-05,[0],[8]
"(0, 1, 1, -1, 1, 1, -1, -1, -1)",-2.3230573125418773e-08,,
"(0, 1, 1, -1, 1, 1, -1, -1, 0)",-4.6461146250837546e-08,"[0, 8]","[0, 8]"
"(0, 1, 1, -1, 1, 0, -1, -1, 1)",-2.0649398333705576e-08,[5],[0]
"(0, 1, 1, -1, 1, 0, -1, -1, 0)",1.4196461354422586e-07,[0],[5]
"(0, 1, 1, -1, 1, 1, -1, 0, -1)",-4.6461146250837546e-08,"[0, 7]","[0, 7]"
"(0, 1, 1, -1, 1, 0, -1, 1, -1)",2.0907515812876897e-07,,
"(0, 1, 1, -1, 1, 0, -1, 0, -1)",3.716891700067004e-07,"[0, 7]",[5]
"(0, 1, 1, -1, 1, 0, -1, 0, 0)",-9.705217216841623e-07,[5],[0]
"(0, 1, 1, -1, 0, 1, -1, -1, 1)",2.0907515812876897e-07,,
"(0, 1, 1, -1, 0, 1, -1, -1, 0)",3.716891700067004e-07,"[0, 8]",[4]
"(0, 1, 1, -1, 0, 1, -1, 1, -1)",-2.0649398333705576e-08,[4],[0]
"(0, 1, 1, -1, 0, 1, -1, 0, -1)",1.4196461354422586e-07,[0],[4]
"(0, 1, 1, -1, 0, 1, -1, 0, 0)",-9.705217216841623e-07,[4],[0]
"(0, 1, 1, -1, 0, 0, -1, 1, -1)",3.9750091792383236e-07,"[0, 4]",[5]
"(0, 1, 1, -1, 0, 0, -1, 1, 0)",-9.705217216841623e-07,[8],[0]
"(0, 1, 1, -1, 0, 0, -1, -1, 1)",3.9750091792383236e-07,"[0, 5]",[4]
"(0, 1, 1, -1, 0, 0, -1, 0, 1)",-9.705217216841623e-07,[7],[0]
"(0, 1, 1, -1, 0, 0, -1, 0, 0)",1.3053000921693637e-05,[0],"[4, 5, 7, 8]"
"(0, 1, 1, -1, 1, 1, 0, -1, -1)",-2.0649398333705576e-08,[0],[6]
"(0, 1, 1, -1, 1, 0, 1, -1, -1)",2.0907515812876897e-07,,
"(0, 1, 1, -1, 1, 0, 0, -1, -1)",3.9750091792383236e-07,"[0, 6]",[5]
"(0, 1, 1, -1, 1, 0, 0, -1, 0)",1.1305545587703804e-06,[5],[6]
"(0, 1, 1, -1, 0, 1, 1, -1, -1)",5.162349583426394e-09,"[0, 4]","[0, 4]"
"(0, 1, 1, -1, 0, 1, 0, -1, -1)",1.935881093784898e-07,[0],[4]
"(0, 1, 1, -1, 0, 1, 0, -1, 0)",1.1821780546046442e-06,[4],"[0, 8]"
"(0, 1, 1, -1, 0, 0, 1, -1, -1)",4.2331266584096436e-07,"[0, 4]",[5]
"(0, 1, 1, -1, 0, 0, 1, -1, 0)",1.2338015504389082e-06,[8],[4]
"(0, 1, 1, -1, 0, 0, 0, -1, 1)",1.1821780546046444e-06,"[4, 6]","[0, 5]"
"(0, 1, 1, -1, 0, 0, 0, -1, 0)",2.1663800026848858e-05,[0],[4]
"(0, 1, 1, -1, 1, 0, 0, 0, -1)",1.793916480240672e-06,[5],[6]
"(0, 1, 1, -1, 0, 1, 0, 0, -1)",4.155691414658248e-07,[7],[0]
"(0, 1, 1, -1, 0, 0, 1, 0, -1)",1.1305545587703804e-06,[7],[4]
"(0, 1, 1, -1, 0, 0, 0, 1, -1)",1.0789310629361164e-06,"[5, 6]","[0, 4]"
"(0, 1, 1, -1, 0, 0, 0, 0, -1)",2.1354059051843276e-05,[0],[5]
"(0, 1, 1, -1, 0, 0, 0, 0, 0)",7.959568705205984e-05,[7],[0]
"(0, 1, 0, -1, 1, -1, 1, -1, 1)",5.162349583426394e-09,"[0, 2]","[0, 2]"
"(0, 1, 0, -1, 1, -1, 1, -1, 0)",2.1939985729562175e-07,[2],"[0, 8]"
"(0, 1, 0, -1, 1, -1, 1, 1, -1)",2.0907515812876897e-07,,
"(0, 1, 0, -1, 1, -1, 1, 0, -1)",3.9750091792383236e-07,"[2, 7]",[0]
"(0, 1, 0, -1, 1, -1, 1, 0, 0)",1.2338015504389082e-06,[0],[2]
"(0, 1, 0, -1, 1, -1, 0, 1, 0)",1.6935087808430286e-05,,
"(0, 1, 0, -1, 1, -1, -1, 1, 1)",2.0907515812876897e-07,,
"(0, 1, 0, -1, 1, -1, -1, 0, 1)",3.9750091792383236e-07,"[0, 7]",[2]
"(0, 1, 0, -1, 1, -1, 0, -1, 1)",2.1939985729562175e-07,[0],"[2, 6]"
"(0, 1, 0, -1, 1, -1, 0, 0, 1)",1.2338015504389082e-06,[2],[0]
"(0, 1, 0, -1, 1, -1, 0, 0, 0)",2.3093770861457973e-05,[7],"[6, 8]"
"(0, 1, 0, -1, 1, 1, -1, -1, 1)",-2.0649398333705576e-08,[2],[0]
"(0, 1, 0, -1, 1, 1, -1, -1, 0)",-8.77599429182487e-08,"[0, 8]",[2]
"(0, 1, 0, -1, 1, 1, -1, 1, -1)",2.0907515812876897e-07,,
"(0, 1, 0, -1, 1, 1, -1, 0, -1)",1.4196461354422586e-07,[7],[2]
"(0, 1, 0, -1, 1, 1, -1, 0, 0)",-1.633883643154454e-06,[2],[0]
"(0, 1, 0, -1, 1, 0, -1, 1, 0)",1.6935087808430286e-05,,
"(0, 1, 0, -1, 1, 0, -1, -1, 1)",1.6777636146135782e-07,[0],"[2, 5]"
"(0, 1, 0, -1, 1, 0, -1, 0, 1)",-9.188982258498982e-07,"[2, 5]",[0]
"(0, 1, 0, -1, 1, 0, -1, 0, 0)",1.5257324193816708e-05,[7],[5]
"(0, 1, 0, -1, 1, 1, 1, -1, -1)",2.581174791713197e-09,[0],[2]
"(0, 1, 0, -1, 1, 1, 0, -1, -1)",-4.129879666741115e-08,[6],[0]
"(0, 1, 0, -1, 1, 1, 0, -1, 0)",-1.651951866696446e-07,[2],[6]
"(0, 1, 0, -1, 1, 0, 1, -1, -1)",2.142375077121954e-07,[2],"[0, 5]"
"(0, 1, 0, -1, 1, 0, 1, -1, 0)",6.530372223034389e-07,[5],[2]
"(0, 1, 0, -1, 1, 0, 0, -1, 1)",5.601149298017638e-07,[5],[0]
"(0, 1, 0, -1, 1, 0, 0, -1, 0)",3.401988375477994e-06,[0],[5]
"(0, 1, 0, -1, 1, 1, 0, 0, -1)",5.084914339674999e-07,[2],[7]
"(0, 1, 0, -1, 1, 0, 1, 0, -1)",1.2234768512720556e-06,[0],[2]
"(0, 1, 0, -1, 1, 0, 0, 1, -1)",1.6935087808430286e-05,,
"(0, 1, 0, -1, 1, 0, 0, 0, -1)",2.1632825929348303e-05,[7],[5]
"(0, 1, 0, -1, 1, 0, 0, 0, 0)",9.818014555239488e-05,[5],[7]
"(0, 1, 0, -1, -1, 1, 1, -1, 1)",2.581174791713197e-09,[0],[2]
"(0, 1, 0, -1, -1, 1, 1, -1, 0)",1.0324699166852788e-08,[2],"[0, 8]"
"(0, 1, 0, -1, -1, 1, 1, 1, -1)",-2.3230573125418773e-08,[2],[0]
"(0, 1, 0, -1, -1, 1, 1, 0, -1)",-4.129879666741115e-08,[0],[7]
"(0, 1, 0, -1, -1, 1, 1, 0, 0)",-6.194819500111673e-08,[7],[8]
"(0, 1, 0, -1, -1, 1, -1, 1, 1)",-4.6461146250837546e-08,"[0, 2]","[0, 2]"
"(0, 1, 0, -1, -1, 1, -1, 1, 0)",-8.77599429182487e-08,"[0, 2]",[8]
"(0, 1, 0, -1, -1, 1, 0, 1, -1)",-4.129879666741115e-08,[0],[6]
"(0, 1, 0, -1, -1, 1, 0, 1, 0)",-2.581174791713197e-07,"[2, 8]","[0, 6]"
"(0, 1, 0, -1, -1, 1, -1, 0, 1)",1.4196461354422586e-07,[2],[7]
"(0, 1, 0, -1, -1, 1, 0, -1, 1)",2.142375077121954e-07,[2],"[0, 6]"
"(0, 1, 0, -1, -1, 1, 0, 0, 1)",5.084914339674999e-07,[7],[2]
"(0, 1, 0, -1, -1, 1, 0, 0, 0)",1.8687705492003548e-06,[2],[7]
"(0, 1, 0, -1, 0, 1, -1, 1, -1)",1.935881093784898e-07,[4],[2]
"(0, 1, 0, -1, 0, 1, -1, 1, 0)",-1.633883643154454e-06,[8],[0]
"(0, 1, 0, -1, 0, 1, -1, -1, 1)",1.935881093784898e-07,[2],[4]
"(0, 1, 0, -1, 0, 1, -1, 0, 1)",-1.633883643154454e-06,[7],[0]
"(0, 1, 0, -1, 0, 1, -1, 0, 0)",-5.353356518013171e-06,[0],"[4, 7, 8]"
